BAGTAGID,EVENT,EVENTTIME,TDP_IDCURRNAME,CHUTE,STATUS,BAGSTATUS,REASON
0232744228,20/09/26 8:54:34,20260920 085434,MB027,MA009,TRA,OPEN,OPEN
0232746667,20/09/26 8:54:38,20260920 085438,MB018,MB026,DIS,OPEN,OPEN
0232747504,20/09/26 8:54:38,20260920 085438,MB019,MB019,TRA,OPEN,OPEN
0232746334,20/09/26 8:54:45,20260920 085445,MB019,MB026,DIS,OPEN,OPEN
0232758211,20/09/26 8:54:45,20260920 085445,MB033,MB025,DIS,OPEN,OPEN
0819447871,20/09/26 8:54:54,20260920 085454,MB014,MB014,TRA,OPEN,OPEN
0232744252,20/09/26 8:54:54,20260920 085454,MB027,MA009,TRA,OPEN,OPEN
0232746014,20/09/26 8:55:09,20260920 085509,MB027,MB026,DIS,OPEN,OPEN
0819447858,20/09/26 8:55:18,20260920 085518,MB014,MB025,DIS,OPEN,OPEN
0232758186,20/09/26 8:55:18,20260920 085518,MB018,MB025,DIS,OPEN,OPEN
0232743886,20/09/26 8:55:22,20260920 085522,MB036,MB036,TRA,OPEN,OPEN
0232743882,20/09/26 8:55:29,20260920 085529,MB036,MB036,TRA,OPEN,OPEN
0232757785,20/09/26 8:55:38,20260920 085538,MB032,MB025,DIS,OPEN,OPEN
0232758188,20/09/26 8:55:53,20260920 085553,MB032,MB025,DIS,OPEN,OPEN
0232746845,20/09/26 8:56:34,20260920 085634,MB037,MB037,TRA,OPEN,OPEN
0232758145,20/09/26 8:56:37,20260920 085637,MB018,MB018,TRA,OPEN,OPEN
0232744228,20/09/26 8:56:41,20260920 085641,MB027,MB026,DIS,OPEN,OPEN
0232757670,20/09/26 8:56:46,20260920 085646,MB037,MB025,DIS,OPEN,OPEN
0232742744,20/09/26 8:56:50,20260920 085650,MB019,MB025,DIS,OPEN,OPEN
0232744252,20/09/26 8:56:53,20260920 085653,MB027,MB026,DIS,OPEN,OPEN
0819447852,20/09/26 8:56:57,20260920 085657,MB014,MB025,DIS,OPEN,OPEN
0232738383,20/09/26 8:57:17,20260920 085717,MA049,MA002,DIS,OPEN,OPEN
0232743886,20/09/26 8:57:30,20260920 085730,MB036,MB026,DIS,OPEN,OPEN
0819447861,20/09/26 8:57:33,20260920 085733,MB014,MB025,DIS,OPEN,OPEN
0232747504,20/09/26 8:58:17,20260920 085817,MB019,MB025,DIS,OPEN,OPEN
0819447871,20/09/26 8:58:30,20260920 085830,MB014,MB025,DIS,OPEN,OPEN
0232746845,20/09/26 8:58:33,20260920 085833,MB037,MB026,DIS,OPEN,OPEN
0232746819,20/09/26 8:58:45,20260920 085845,MB027,MA009,TRA,OPEN,OPEN
0232743882,20/09/26 8:59:05,20260920 085905,MB036,MB025,DIS,OPEN,OPEN
0459655960,20/09/26 8:59:13,20260920 085913,MB019,MB019,TRA,OPEN,OPEN
0235799632,20/09/26 8:59:22,20260920 085922,MC247,MC233,DIS,OPEN,OPEN
0232758145,20/09/26 9:00:17,20260920 090017,MB018,MB025,DIS,OPEN,OPEN
0232750286,20/09/26 9:00:37,20260920 090037,MA032,MA032,TRA,OPEN,OPEN
0232746819,20/09/26 9:00:53,20260920 090053,MB027,MB026,DIS,OPEN,OPEN
0232744831,20/09/26 9:00:53,20260920 090053,MB027,MA009,TRA,OPEN,OPEN
0232743453,20/09/26 9:01:54,20260920 090154,MA028,MA028,TRA,OPEN,OPEN
0459655960,20/09/26 9:02:50,20260920 090250,MB019,MB025,DIS,OPEN,OPEN
0232744831,20/09/26 9:02:53,20260920 090253,MB027,MB026,DIS,OPEN,OPEN
0232750286,20/09/26 9:04:09,20260920 090409,MA032,MA002,DIS,OPEN,OPEN
0232743453,20/09/26 9:05:33,20260920 090533,MA028,MA002,DIS,OPEN,OPEN
0232747330,20/09/26 9:05:37,20260920 090537,MA028,MA028,TRA,OPEN,OPEN
0232737050,20/09/26 9:05:49,20260920 090549,MB036,MB036,TRA,OPEN,OPEN
0232751157,20/09/26 9:05:58,20260920 090558,MA028,MA028,TRA,OPEN,OPEN
0232737050,20/09/26 9:07:53,20260920 090753,MB036,MB026,DIS,OPEN,OPEN
0232747330,20/09/26 9:09:18,20260920 090918,MA028,MA002,DIS,OPEN,OPEN
0232751157,20/09/26 9:09:45,20260920 090945,MA028,MA002,DIS,OPEN,OPEN
0232758755,20/09/26 9:09:53,20260920 090953,MA032,MA032,TRA,OPEN,OPEN
4816700330,20/09/26 9:11:30,20260920 091130,MB054,MB054,TRA,OPEN,OPEN
7816942317,20/09/26 9:11:34,20260920 091134,MB054,MB054,TRA,OPEN,OPEN
0232737837,20/09/26 9:11:45,20260920 091145,MB054,MB054,TRA,OPEN,OPEN
0232743614,20/09/26 9:13:10,20260920 091310,MB036,MB036,TRA,OPEN,OPEN
0232758755,20/09/26 9:13:29,20260920 091329,MA032,MA002,DIS,OPEN,OPEN
0232743614,20/09/26 9:15:09,20260920 091509,MB036,MB026,DIS,OPEN,OPEN
7816942317,20/09/26 9:15:18,20260920 091518,MB054,MB025,DIS,OPEN,OPEN
4816700330,20/09/26 9:15:18,20260920 091518,MB054,MB025,DIS,OPEN,OPEN
0232737837,20/09/26 9:15:22,20260920 091522,MB054,MB025,DIS,OPEN,OPEN
0232758292,20/09/26 9:18:45,20260920 091845,MB027,MC238,TRA,OPEN,OPEN
6816106851,20/09/26 9:18:58,20260920 091858,MB054,MB054,TRA,OPEN,OPEN
6816106834,20/09/26 9:19:26,20260920 091926,MB054,MB054,TRA,OPEN,OPEN
6816106836,20/09/26 9:19:30,20260920 091930,MB054,MB054,TRA,OPEN,OPEN
6816106853,20/09/26 9:19:34,20260920 091934,MB054,MB054,TRA,OPEN,OPEN
4816700345,20/09/26 9:19:45,20260920 091945,MB054,MB054,TRA,OPEN,OPEN
4816700346,20/09/26 9:20:49,20260920 092049,MB054,MB054,TRA,OPEN,OPEN
0232758292,20/09/26 9:20:53,20260920 092053,MB027,MB026,DIS,OPEN,OPEN
0910833476,20/09/26 9:21:53,20260920 092153,MB027,MC236,TRA,OPEN,OPEN
0235590515,20/09/26 9:22:21,20260920 092221,MB054,MB054,TRA,OPEN,OPEN
6816106851,20/09/26 9:22:29,20260920 092229,MB054,MB025,DIS,OPEN,OPEN
6816106834,20/09/26 9:23:01,20260920 092301,MB054,MB025,DIS,OPEN,OPEN
6816106836,20/09/26 9:23:05,20260920 092305,MB054,MB025,DIS,OPEN,OPEN
6816106853,20/09/26 9:23:10,20260920 092310,MB054,MB025,DIS,OPEN,OPEN
0232758536,20/09/26 9:23:18,20260920 092318,MB027,MC238,TRA,OPEN,OPEN
0232758454,20/09/26 9:23:25,20260920 092325,MB038,MB038,TRA,OPEN,OPEN
4816700345,20/09/26 9:23:34,20260920 092334,MB054,MB025,DIS,OPEN,OPEN
0910833476,20/09/26 9:23:53,20260920 092353,MB027,MB026,DIS,OPEN,OPEN
0235590515,20/09/26 9:24:21,20260920 092421,MB054,MB026,DIS,OPEN,OPEN
4816700346,20/09/26 9:24:37,20260920 092437,MB054,MB025,DIS,OPEN,OPEN
0232743979,20/09/26 9:24:49,20260920 092449,MB027,MA010,TRA,OPEN,OPEN
0232758536,20/09/26 9:25:17,20260920 092517,MB027,MB026,DIS,OPEN,OPEN
0232758454,20/09/26 9:25:22,20260920 092522,MB038,MB026,DIS,OPEN,OPEN
0232758587,20/09/26 9:25:37,20260920 092537,MB027,MC238,TRA,OPEN,OPEN
0098663377,20/09/26 9:26:05,20260920 092605,MB054,MB054,TRA,OPEN,OPEN
0098663944,20/09/26 9:26:21,20260920 092621,MB054,MB054,TRA,OPEN,OPEN
0098666295,20/09/26 9:26:25,20260920 092625,MB054,MB054,TRA,OPEN,OPEN
4816700355,20/09/26 9:26:38,20260920 092638,MB054,MB054,TRA,OPEN,OPEN
0232743979,20/09/26 9:26:46,20260920 092646,MB027,MB026,DIS,OPEN,OPEN
4816700371,20/09/26 9:27:01,20260920 092701,MB054,MB054,TRA,OPEN,OPEN
4816700370,20/09/26 9:27:25,20260920 092725,MB054,MB054,TRA,OPEN,OPEN
0176103156,20/09/26 9:27:29,20260920 092729,MC139,MC139,TRA,OPEN,OPEN
0098661980,20/09/26 9:27:41,20260920 092741,MB054,MB054,TRA,OPEN,OPEN
0232758587,20/09/26 9:27:45,20260920 092745,MB027,MB026,DIS,OPEN,OPEN
3816933279,20/09/26 9:27:50,20260920 092750,MB054,MB054,TRA,OPEN,OPEN
4816700379,20/09/26 9:28:05,20260920 092805,MB054,MB054,TRA,OPEN,OPEN
0176162139,20/09/26 9:28:17,20260920 092817,MC139,MC139,TRA,OPEN,OPEN
0176162135,20/09/26 9:28:58,20260920 092858,MC139,MC139,TRA,OPEN,OPEN
0232758554,20/09/26 9:29:02,20260920 092902,MB025,MB042,TRA,EARLY,EARLY
0098663377,20/09/26 9:29:41,20260920 092941,MB054,MB025,DIS,OPEN,OPEN
0232759390,20/09/26 9:29:49,20260920 092949,MB030,MB030,TRA,OPEN,OPEN
0098663944,20/09/26 9:30:02,20260920 093002,MB054,MB025,DIS,OPEN,OPEN
0098666295,20/09/26 9:30:06,20260920 093006,MB054,MB025,DIS,OPEN,OPEN
4816700355,20/09/26 9:30:25,20260920 093025,MB054,MB025,DIS,OPEN,OPEN
4816700371,20/09/26 9:30:49,20260920 093049,MB054,MB025,DIS,OPEN,OPEN
0232758554,20/09/26 9:31:01,20260920 093101,MB025,MB026,DIS,OPEN,OPEN
4816700370,20/09/26 9:31:13,20260920 093113,MB054,MB025,DIS,OPEN,OPEN
0098661980,20/09/26 9:31:17,20260920 093117,MB054,MB025,DIS,OPEN,OPEN
3816933279,20/09/26 9:31:22,20260920 093122,MB054,MB025,DIS,OPEN,OPEN
0157330792,20/09/26 9:31:25,20260920 093125,MC235,MB019,TRA,OPEN,REBOOK_BSM
4816700379,20/09/26 9:31:57,20260920 093157,MB054,MB025,DIS,OPEN,OPEN
0157330792,20/09/26 9:33:02,20260920 093302,MC235,MC235,DIS,OPEN,REBOOK_BSM
0232759390,20/09/26 9:33:25,20260920 093325,MB030,MB025,DIS,OPEN,OPEN
0176103156,20/09/26 9:35:41,20260920 093541,MC139,MC104,DIS,OPEN,OPEN
0176162139,20/09/26 9:36:34,20260920 093634,MC139,MC104,DIS,OPEN,OPEN
0232758003,20/09/26 9:36:34,20260920 093634,MC238,MC238,TRA,OPEN,OPEN
0176162135,20/09/26 9:37:10,20260920 093710,MC139,MC104,DIS,OPEN,OPEN
0232760039,20/09/26 9:37:41,20260920 093741,MA032,MA032,TRA,OPEN,OPEN
0232760039,20/09/26 9:41:13,20260920 094113,MA032,MA002,DIS,OPEN,OPEN
0232758003,20/09/26 9:41:54,20260920 094154,MC238,MC233,DIS,OPEN,OPEN
0157345475,20/09/26 9:49:09,20260920 094909,MA010,MA010,TRA,OPEN,OPEN
0232744785,20/09/26 9:50:33,20260920 095033,MB027,MC244,TRA,OPEN,OPEN
0232744785,20/09/26 9:52:33,20260920 095233,MB027,MB026,DIS,OPEN,OPEN
0232760668,20/09/26 9:52:42,20260920 095242,MA032,MA032,TRA,OPEN,OPEN
0918652851,20/09/26 9:52:46,20260920 095246,MB038,MB038,TRA,OPEN,OPEN
0157345475,20/09/26 9:52:50,20260920 095250,MA010,MA002,DIS,OPEN,OPEN
0232759391,20/09/26 9:53:13,20260920 095313,MB038,MB038,TRA,OPEN,OPEN
0160367049,20/09/26 9:53:45,20260920 095345,MB027,MA011,TRA,OPEN,OPEN
0232760570,20/09/26 9:54:06,20260920 095406,MB038,MB038,TRA,OPEN,OPEN
0160367049,20/09/26 9:55:45,20260920 095545,MB027,MB026,DIS,OPEN,OPEN
0232760668,20/09/26 9:56:29,20260920 095629,MA032,MA002,DIS,OPEN,OPEN
0918652851,20/09/26 9:56:33,20260920 095633,MB038,MB025,DIS,OPEN,OPEN
0232759391,20/09/26 9:56:45,20260920 095645,MB038,MB025,DIS,OPEN,OPEN
0232751137,20/09/26 9:57:10,20260920 095710,MA038,MA038,TRA,OPEN,OPEN
0232750564,20/09/26 9:57:33,20260920 095733,MB027,MA038,TRA,OPEN,OPEN
0232760570,20/09/26 9:57:46,20260920 095746,MB038,MB025,DIS,OPEN,OPEN
0232760748,20/09/26 9:57:57,20260920 095757,MB035,MB035,TRA,OPEN,OPEN
0232751137,20/09/26 10:00:49,20260920 100049,MA038,MA002,DIS,OPEN,OPEN
0232750564,20/09/26 10:00:58,20260920 100058,MB027,MB026,DIS,OPEN,OPEN
0232760748,20/09/26 10:03:46,20260920 100346,MB035,MB025,DIS,OPEN,OPEN
0232759963,20/09/26 10:04:01,20260920 100401,MB019,MB019,TRA,OPEN,OPEN
0232759963,20/09/26 10:06:01,20260920 100601,MB019,MB026,DIS,OPEN,OPEN
0232760680,20/09/26 10:09:18,20260920 100918,MC238,MC238,TRA,OPEN,OPEN
0232760680,20/09/26 10:14:50,20260920 101450,MC238,MC233,DIS,OPEN,OPEN
0126714217,20/09/26 10:16:26,20260920 101626,MC150,MC150,TRA,OPEN,OPEN
0126714217,20/09/26 10:23:10,20260920 102310,MC150,MC104,DIS,OPEN,OPEN
0126714392,20/09/26 10:31:17,20260920 103117,,MC150,TRA,OPEN,HBS
0126714392,20/09/26 10:33:33,20260920 103333,,MC104,DIS,OPEN,HBS
0232762471,20/09/26 10:36:00,20260920 103600,MB038,MB038,TRA,OPEN,OPEN
0232762492,20/09/26 10:36:04,20260920 103604,MB038,MB038,TRA,OPEN,OPEN
0232762513,20/09/26 10:36:09,20260920 103609,MB038,MB038,TRA,OPEN,OPEN
0232762497,20/09/26 10:37:13,20260920 103713,MB038,MB038,TRA,OPEN,OPEN
0232762517,20/09/26 10:37:21,20260920 103721,MB038,MB038,TRA,OPEN,OPEN
0232762584,20/09/26 10:38:13,20260920 103813,MB038,MB038,TRA,OPEN,OPEN
0695808683,20/09/26 10:39:09,20260920 103909,MB027,MC145,TRA,OPEN,OPEN
0232762471,20/09/26 10:39:33,20260920 103933,MB038,MB025,DIS,OPEN,OPEN
0232762492,20/09/26 10:39:37,20260920 103937,MB038,MB025,DIS,OPEN,OPEN
0232762513,20/09/26 10:39:53,20260920 103953,MB038,MB025,DIS,OPEN,OPEN
0232762497,20/09/26 10:40:49,20260920 104049,MB038,MB025,DIS,OPEN,OPEN
0232762517,20/09/26 10:40:57,20260920 104057,MB038,MB025,DIS,OPEN,OPEN
0695808683,20/09/26 10:41:13,20260920 104113,MB027,MB026,DIS,OPEN,OPEN
0232762584,20/09/26 10:41:49,20260920 104149,MB038,MB025,DIS,OPEN,OPEN
0232762475,20/09/26 10:44:09,20260920 104409,MB025,MB052,TRA,EARLY,EARLY
0232762791,20/09/26 10:44:20,20260920 104420,MB025,MB017,TRA,EARLY,EARLY
0232762787,20/09/26 10:44:24,20260920 104424,MB025,MB017,TRA,EARLY,EARLY
0232762875,20/09/26 10:45:29,20260920 104529,MB016,MB016,TRA,OPEN,OPEN
0232762763,20/09/26 10:45:37,20260920 104537,MB025,MA048,TRA,EARLY,EARLY
0232762840,20/09/26 10:46:05,20260920 104605,MA003,MA017,TRA,EARLY,EARLY
0232762475,20/09/26 10:46:09,20260920 104609,MB025,MB025,DIS,EARLY,EARLY
0232762787,20/09/26 10:46:29,20260920 104629,MB025,MB025,DIS,OPEN,OPEN
0232762791,20/09/26 10:46:29,20260920 104629,MB025,MB025,DIS,OPEN,OPEN
0232762875,20/09/26 10:47:29,20260920 104729,MB016,MB025,DIS,OPEN,OPEN
0618278591,20/09/26 10:47:40,20260920 104740,MA003,MB005,TRA,EARLY,EARLY
0232762763,20/09/26 10:47:45,20260920 104745,MB025,MB025,DIS,EARLY,EARLY
0232762840,20/09/26 10:48:04,20260920 104804,MA003,MA003,DIS,EARLY,EARLY
0126714686,20/09/26 10:48:10,20260920 104810,MC150,MC150,TRA,OPEN,OPEN
0618278883,20/09/26 10:48:45,20260920 104845,MA003,MB005,TRA,EARLY,EARLY
0232762198,20/09/26 10:49:21,20260920 104921,MB025,MB052,TRA,EARLY,EARLY
0618278591,20/09/26 10:49:37,20260920 104937,MA003,MA003,DIS,EARLY,EARLY
0232763061,20/09/26 10:49:40,20260920 104940,MA003,MA017,TRA,EARLY,EARLY
0232762175,20/09/26 10:50:13,20260920 105013,MB025,MB052,TRA,EARLY,EARLY
0618278883,20/09/26 10:50:56,20260920 105056,MA003,MA003,DIS,EARLY,EARLY
0232762198,20/09/26 10:51:28,20260920 105128,MB025,MB025,DIS,EARLY,EARLY
0232763061,20/09/26 10:51:42,20260920 105142,MA003,MA003,DIS,EARLY,EARLY
0232762175,20/09/26 10:52:12,20260920 105212,MB025,MB025,DIS,EARLY,EARLY
0232762438,20/09/26 10:54:37,20260920 105437,MB017,MB017,TRA,OPEN,OPEN
0126714686,20/09/26 10:56:21,20260920 105621,MC150,MC104,DIS,OPEN,OPEN
0232762438,20/09/26 10:56:37,20260920 105637,MB017,MB026,DIS,OPEN,OPEN
0232763447,20/09/26 10:57:29,20260920 105729,MA003,MA017,TRA,EARLY,EARLY
0232763455,20/09/26 10:58:00,20260920 105800,MA003,MA017,TRA,EARLY,EARLY
0232763380,20/09/26 10:58:09,20260920 105809,MB025,MB050,TRA,EARLY,EARLY
0232763485,20/09/26 10:58:13,20260920 105813,MA003,MA017,TRA,EARLY,EARLY
0232763421,20/09/26 10:58:17,20260920 105817,MA003,MB024,TRA,EARLY,EARLY
0232763424,20/09/26 10:58:17,20260920 105817,MA003,MB024,TRA,EARLY,EARLY
0232763486,20/09/26 10:58:33,20260920 105833,MA003,MA017,TRA,EARLY,EARLY
0232763390,20/09/26 10:58:37,20260920 105837,MA003,MA017,TRA,EARLY,EARLY
0232763384,20/09/26 10:58:37,20260920 105837,MB038,MB038,TRA,OPEN,OPEN
0232763515,20/09/26 10:58:49,20260920 105849,MA003,MA017,TRA,EARLY,EARLY
0232763405,20/09/26 10:58:49,20260920 105849,MB025,MB050,TRA,EARLY,EARLY
0232763401,20/09/26 10:58:49,20260920 105849,MA003,MA017,TRA,EARLY,EARLY
0232763519,20/09/26 10:58:56,20260920 105856,MA003,MA017,TRA,EARLY,EARLY
0232763397,20/09/26 10:58:56,20260920 105856,MA003,MA017,TRA,EARLY,EARLY
0232763521,20/09/26 10:59:04,20260920 105904,MA003,MA017,TRA,EARLY,EARLY
0232763411,20/09/26 10:59:09,20260920 105909,MA003,MA017,TRA,EARLY,EARLY
0232763530,20/09/26 10:59:13,20260920 105913,MA003,MA017,TRA,EARLY,EARLY
0232763426,20/09/26 10:59:17,20260920 105917,MA003,MA017,TRA,EARLY,EARLY
0232763447,20/09/26 10:59:29,20260920 105929,MA003,MA003,DIS,EARLY,EARLY
0232763425,20/09/26 10:59:33,20260920 105933,MA003,MB024,TRA,EARLY,EARLY
0232763455,20/09/26 10:59:57,20260920 105957,MA003,MA003,DIS,EARLY,EARLY
0232763380,20/09/26 11:00:09,20260920 110009,MB025,MB025,DIS,OPEN,OPEN
0232763485,20/09/26 11:00:12,20260920 110012,MA003,MA003,DIS,EARLY,EARLY
0232763424,20/09/26 11:00:16,20260920 110016,MA003,MA003,DIS,OPEN,OPEN
0232763421,20/09/26 11:00:29,20260920 110029,MA003,MA003,DIS,OPEN,OPEN
0232763390,20/09/26 11:00:36,20260920 110036,MA003,MA003,DIS,EARLY,EARLY
0232763486,20/09/26 11:00:45,20260920 110045,MA003,MA003,DIS,EARLY,EARLY
0232763405,20/09/26 11:00:49,20260920 110049,MB025,MB025,DIS,OPEN,OPEN
0232763515,20/09/26 11:00:49,20260920 110049,MA003,MA003,DIS,EARLY,EARLY
0232763555,20/09/26 11:00:49,20260920 110049,MA003,MA017,TRA,EARLY,EARLY
0232763519,20/09/26 11:00:56,20260920 110056,MA003,MA003,DIS,EARLY,EARLY
0232763401,20/09/26 11:01:01,20260920 110101,MA003,MA003,DIS,EARLY,EARLY
0232763411,20/09/26 11:01:05,20260920 110105,MA003,MA003,DIS,EARLY,EARLY
0232762044,20/09/26 11:01:09,20260920 110109,MB050,MB050,TRA,OPEN,OPEN
0232763397,20/09/26 11:01:09,20260920 110109,MA003,MA003,DIS,EARLY,EARLY
0232763530,20/09/26 11:01:13,20260920 110113,MA003,MA003,DIS,EARLY,EARLY
0232763521,20/09/26 11:01:17,20260920 110117,MA003,MA003,DIS,EARLY,EARLY
0232763425,20/09/26 11:01:29,20260920 110129,MA003,MA003,DIS,OPEN,OPEN
0232763426,20/09/26 11:01:29,20260920 110129,MA003,MA003,DIS,EARLY,EARLY
0232763655,20/09/26 11:02:08,20260920 110208,MA003,MA017,TRA,EARLY,EARLY
0232763384,20/09/26 11:02:12,20260920 110212,MB038,MB025,DIS,OPEN,OPEN
0232763555,20/09/26 11:02:48,20260920 110248,MA003,MA003,DIS,EARLY,EARLY
0232763696,20/09/26 11:02:52,20260920 110252,MA003,MA017,TRA,EARLY,EARLY
0232762044,20/09/26 11:03:16,20260920 110316,MB050,MB026,DIS,OPEN,OPEN
0232763722,20/09/26 11:03:21,20260920 110321,MA003,MA017,TRA,EARLY,EARLY
0232763686,20/09/26 11:03:25,20260920 110325,MA003,MA017,TRA,EARLY,EARLY
0232763749,20/09/26 11:03:45,20260920 110345,MA003,MA017,TRA,EARLY,EARLY
0232755323,20/09/26 11:03:53,20260920 110353,MB050,MB050,TRA,OPEN,OPEN
0232763139,20/09/26 11:03:53,20260920 110353,MC238,MC238,TRA,OPEN,OPEN
0232763655,20/09/26 11:04:09,20260920 110409,MA003,MA003,DIS,EARLY,EARLY
0232763765,20/09/26 11:04:17,20260920 110417,MA003,MA017,TRA,EARLY,EARLY
0232763766,20/09/26 11:04:37,20260920 110437,MA003,MA017,TRA,EARLY,EARLY
0232763696,20/09/26 11:05:04,20260920 110504,MA003,MA003,DIS,EARLY,EARLY
0232763722,20/09/26 11:05:21,20260920 110521,MA003,MA003,DIS,EARLY,EARLY
0232763817,20/09/26 11:05:21,20260920 110521,MA003,MA017,TRA,EARLY,EARLY
0232763686,20/09/26 11:05:37,20260920 110537,MA003,MA003,DIS,EARLY,EARLY
0232763822,20/09/26 11:05:41,20260920 110541,MA003,MA017,TRA,EARLY,EARLY
0232763749,20/09/26 11:05:41,20260920 110541,MA003,MA003,DIS,EARLY,EARLY
0232763753,20/09/26 11:05:45,20260920 110545,MB025,MB052,TRA,EARLY,EARLY
0232755323,20/09/26 11:06:00,20260920 110600,MB050,MB026,DIS,OPEN,OPEN
0232763828,20/09/26 11:06:04,20260920 110604,MA003,MA017,TRA,EARLY,EARLY
0232763765,20/09/26 11:06:16,20260920 110616,MA003,MA003,DIS,EARLY,EARLY
0232763831,20/09/26 11:06:20,20260920 110620,MA003,MA017,TRA,EARLY,EARLY
0232763819,20/09/26 11:06:25,20260920 110625,MA003,MA017,TRA,EARLY,EARLY
0232763827,20/09/26 11:06:37,20260920 110637,MA003,MA017,TRA,EARLY,EARLY
0232763766,20/09/26 11:06:37,20260920 110637,MA003,MA003,DIS,EARLY,EARLY
0232763871,20/09/26 11:07:21,20260920 110721,MA003,MA017,TRA,EARLY,EARLY
0232763817,20/09/26 11:07:21,20260920 110721,MA003,MA003,DIS,EARLY,EARLY
0232763840,20/09/26 11:07:29,20260920 110729,MA003,MA017,TRA,EARLY,EARLY
0232763845,20/09/26 11:07:33,20260920 110733,MA003,MA017,TRA,EARLY,EARLY
0232763883,20/09/26 11:07:36,20260920 110736,MA003,MA017,TRA,EARLY,EARLY
0232763753,20/09/26 11:07:45,20260920 110745,MB025,MB025,DIS,EARLY,EARLY
0232763822,20/09/26 11:07:53,20260920 110753,MA003,MA003,DIS,EARLY,EARLY
0232763828,20/09/26 11:08:01,20260920 110801,MA003,MA003,DIS,EARLY,EARLY
0232763831,20/09/26 11:08:28,20260920 110828,MA003,MA003,DIS,EARLY,EARLY
0232763819,20/09/26 11:08:33,20260920 110833,MA003,MA003,DIS,EARLY,EARLY
0232763827,20/09/26 11:08:49,20260920 110849,MA003,MA003,DIS,EARLY,EARLY
0232763139,20/09/26 11:09:13,20260920 110913,MC238,MC233,DIS,OPEN,OPEN
0232763871,20/09/26 11:09:33,20260920 110933,MA003,MA003,DIS,EARLY,EARLY
0232763883,20/09/26 11:09:37,20260920 110937,MA003,MA003,DIS,EARLY,EARLY
0232763840,20/09/26 11:09:41,20260920 110941,MA003,MA003,DIS,EARLY,EARLY
0232763845,20/09/26 11:09:45,20260920 110945,MA003,MA003,DIS,EARLY,EARLY
0126715724,20/09/26 11:10:26,20260920 111026,MC150,MC150,TRA,OPEN,OPEN
0232763660,20/09/26 11:10:29,20260920 111029,MB038,MB038,TRA,OPEN,OPEN
0618278879,20/09/26 11:10:41,20260920 111041,MB005,MB005,TRA,OPEN,OPEN
0232763065,20/09/26 11:11:40,20260920 111140,MB038,MB038,TRA,OPEN,OPEN
0618278879,20/09/26 11:12:41,20260920 111241,MB005,MB026,DIS,OPEN,OPEN
0232763600,20/09/26 11:13:04,20260920 111304,MB040,MB040,TRA,OPEN,OPEN
0232749608,20/09/26 11:13:04,20260920 111304,MA003,MA034,TRA,EARLY,EARLY
0232763102,20/09/26 11:13:17,20260920 111317,MB038,MB038,TRA,OPEN,OPEN
0232748583,20/09/26 11:13:33,20260920 111333,MA003,MA034,TRA,EARLY,EARLY
0232748553,20/09/26 11:13:37,20260920 111337,MA003,MA034,TRA,EARLY,EARLY
0232764126,20/09/26 11:13:45,20260920 111345,MA003,MA017,TRA,EARLY,EARLY
0232763645,20/09/26 11:14:01,20260920 111401,MB040,MB040,TRA,OPEN,OPEN
0232763660,20/09/26 11:14:04,20260920 111404,MB038,MB025,DIS,OPEN,OPEN
0232763936,20/09/26 11:14:09,20260920 111409,MA003,MA051,TRA,EARLY,EARLY
0232763932,20/09/26 11:14:21,20260920 111421,MA003,MA051,TRA,EARLY,EARLY
0232763524,20/09/26 11:14:33,20260920 111433,MB040,MB040,TRA,OPEN,OPEN
0232764152,20/09/26 11:14:37,20260920 111437,MA003,MA017,TRA,EARLY,EARLY
0232756710,20/09/26 11:14:49,20260920 111449,MA003,MB049,TRA,EARLY,EARLY
0232764039,20/09/26 11:14:53,20260920 111453,MB038,MB038,TRA,OPEN,OPEN
0232764192,20/09/26 11:14:53,20260920 111453,MA003,MA017,TRA,EARLY,EARLY
0232749608,20/09/26 11:15:01,20260920 111501,MA003,MA003,DIS,EARLY,EARLY
0232758426,20/09/26 11:15:01,20260920 111501,MB040,MB040,TRA,OPEN,OPEN
0232758255,20/09/26 11:15:01,20260920 111501,MA003,MA040,TRA,EARLY,EARLY
0232758339,20/09/26 11:15:09,20260920 111509,MA003,MA040,TRA,EARLY,EARLY
0232763065,20/09/26 11:15:17,20260920 111517,MB038,MB025,DIS,OPEN,OPEN
0232763678,20/09/26 11:15:17,20260920 111517,MB044,MB044,TRA,OPEN,OPEN
0232764228,20/09/26 11:15:24,20260920 111524,MA003,MA017,TRA,EARLY,EARLY
0232758222,20/09/26 11:15:24,20260920 111524,MA003,MA010,TRA,EARLY,EARLY
0232757922,20/09/26 11:15:29,20260920 111529,MA001,MB052,TRA,OPEN,OPEN
0232756681,20/09/26 11:15:33,20260920 111533,MA003,MB049,TRA,EARLY,EARLY
0232748583,20/09/26 11:15:33,20260920 111533,MA003,MA003,DIS,EARLY,EARLY
0232758021,20/09/26 11:15:37,20260920 111537,MA001,MB052,TRA,OPEN,OPEN
0232748553,20/09/26 11:15:37,20260920 111537,MA003,MA003,DIS,EARLY,EARLY
0232764126,20/09/26 11:15:44,20260920 111544,MA003,MA003,DIS,EARLY,EARLY
0232763936,20/09/26 11:16:09,20260920 111609,MA003,MA003,DIS,EARLY,EARLY
0232756897,20/09/26 11:16:13,20260920 111613,MA003,MB039,TRA,EARLY,EARLY
0232764277,20/09/26 11:16:20,20260920 111620,MA003,MA033,TRA,EARLY,EARLY
